Candidate_ID,Final_Decision,Title,Source,File_Path_Or_URL,Curated_File_Path,Query,Query_Mode,Primary_Subtopic,Publication_Date,File_Type,Final_Rank_Score,Metadata_Score,Heuristic_Score,Hybrid_Score,Rerank_Score,Direct_Usecase_Score,Adjacent_Background_Score,Credibility_Score,LLM_Decision,LLM_Relevance_Score,LLM_Usecase_Match,LLM_Information_Quality,Evidence_Page_Numbers,Top_Evidence_Snippets,Keep_Review_Discard_Reason,Extracted_Companies,Extracted_Counties,Extracted_OEMs,Extracted_Ports,Extracted_Facilities,Extracted_Capacities,Extracted_Dates,Curated_Copy_Status
CAND_AAC602741A,review,Gov. Kemp Announces Statewide Initiative to Accelerate Georgia’s Electric Mobility Industry | Governor Brian P. Kemp Office of the Governor,gov.georgia.gov,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_AAC602741A_gov-kemp-announces-statewide-initiative-accelerate-georgias-electric.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_AAC602741A_gov-kemp-announces-statewide-initiative-accelerate-georgias-electric.html,Georgia EV battery supplier and customer network county workforce and site readiness,pdf_only,supplier_tiering,,HTML,50.94,87.71,77.01,46.6,55.17,0.775,0.5638,68.89,,,,,,[1] Skip to main content,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,Georgia EV battery supplier and customer network county workforce and site; As the center; Search this site,250 billion; 04%; 2.6 billion,"July 20, 2021; 2021; 2023; 2026",copied
CAND_1C4CECA2A2,review,Impressive $23M Boost for Georgia battery manufacturing JV - PVknowhow,www.pvknowhow.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1C4CECA2A2_Impressive_$23M_Boost_for_Georgia_battery_manufacturing_JV_-_PVknowhow.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1C4CECA2A2_Impressive_$23M_Boost_for_Georgia_battery_manufacturing_JV_-_PVknowhow.html,Georgia battery trade logistics Savannah Brunswick rail hazmat supplier relationships customer dependencies offtake joint venture,pdf_only,logistics_risk,"February 13, 2026",HTML,50.87,87.59,77.91,46.25,57.2,0.8846,0.7608,65.72,,,,,,"[1] s ambitious expansion plans. Inside the Georgia battery manufacturing Joint Venture The new manufacturing facility is a strategic collaboration that positions NeoVolta for significant growth. NeoVolta holds a 60% controlling interest in the joint venture, NeoVolta Power, LLC. The project brings together key industry players, including battery manufacturing expert PotisEdge and global tier-1 solar and energy storage supplier LONGi. Key details of the Georgia facility include: Initial Capacity: Th || [2] February 13, 2026 Impressive $23M Boost for Georgia battery manufacturing JV Georgia Solar News “`html NeoVolta Secures $23 Million for Georgia battery manufacturing JV In a significant move to bolster the U.S. energy storage supply chain, NeoVolta Inc. (NASDAQ: NEOV) has announced the successful completion of a substantial capital raise, securing approximately $23 million in gross proceeds. This funding is earmarked to fuel the company’s transformational joint venture, NeoVolta Power, LLC, whic || [3] be used for general working capital and, crucially, to meet NeoVolta’s capital commitments for the new Georgia plant. Ready to make big Profits? The solar Industry is Booming WE HELP NEWCOMERS to the solar industry start their own solar module production line. Customers can make BIG PROFITS by selling modules and finding investors, without wasting money and time on things they don't need! find your perfect solution The company has already fulfilled its initial $7 million funding obligation to th",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,"NeoVolta Power, LLC, which is establishing a large-scale battery manufacturing facility; The new manufacturing facility; Key details of the Georgia facility; NeoVolta anticipates that the Georgia facility; Georgia plant; Inside the Georgia battery manufacturing Joint Venture The new manufacturing facility; The plant; The facility; Sited in Georgia, the plant",23 Million; 7 million; 2 GWh; 8 GWh,"February 13, 2026; 2026; 2023; 2025; 2024",copied
CAND_1B4A291679,review,Georgia Ports Welcomes Wallenius Wilhelmsen’s New Brunswick Hub Facility - Expansion Solutions,www.expansionsolutionsmagazine.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1B4A291679_georgia-ports-welcomes-wallenius-wilhelmsens-new-brunswick-hub-facility.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1B4A291679_georgia-ports-welcomes-wallenius-wilhelmsens-new-brunswick-hub-facility.html,Georgia battery site readiness workforce permitting and utilities logistics routes Savannah Brunswick ports rail hazmat,pdf_only,policy_localization,2025-01-24T17:10:14+00:00,HTML,50.84,83.44,81.12,42.72,57.33,0.9002,0.8314,68.92,,,,,,[1] Georgia Ports Welcomes Wallenius Wilhelmsen’s New Brunswick Hub Facility - Expansion Solutions,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,Port of Brunswick,"Georgia battery site; Wilhelmsen executives hosted the official opening of their newest global facility; The new facility; Oslo-based carrier who has consolidated Southeast port; The consolidation represents a move from an 85 acre Equipment Processing Center site; Pooler, Georgia and port; Ocean Terminal, Savannah to the new, customized 300 acre Brunswick facility",33 billion; 140 billion; 3.8 billion; 4.2 billion,"January 21, 2025; 2025; 2019; 2026",copied
CAND_0A5EEEA586,review,https://dlg.usg.edu/record/dlg_ggpd_50553986-2023-...,dlg.usg.edu,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_0A5EEEA586_fulltext.txt,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_0A5EEEA586_fulltext.txt,Georgia battery trade logistics Savannah Brunswick rail hazmat cathode anode separator electrolyte copper foil suppliers,pdf_only,logistics_risk,"July 14, 2023",TXT,50.81,86.6,80.28,40.55,55.35,0.7812,0.6658,74.11,,,,,,"[1] Richard E. Dunn, Director Land Protection Branch 2 Martin Luther King, Jr. Drive Suite 1054, East Tower Atlanta, Georgia 30334 404-657-8600 July 14, 2023 To: All Superior Court Clerks Attached is an electronic copy of the July 1, 2023 edition of the Georgia Hazardous Site Inventory (HSI), a list of known and suspected sites in Georgia where regulated substances have been released above a reportable quantity. The disc also includes a .kml file with basic information on each site, which may be vie || [2] in the State. O.C.G.A. 12-8-97(a) requires the clerk to place and maintain the most current copy of the HSI in the room or rooms in which the deed records of the county are kept. If you have any questions, or need further assistance, please contact Mr. David Brownlee at (404) 657-8600. Sincerely, Jason Metzger Program Manager Response and Remediation Program Enclosure: July 1, 2023 Hazardous Site Inventory CD July 1, 2023 HAZARDOUS SITE INVENTORY HSI INTRO -i- July 1, 2023 INTRODUCTION TO THE HA || [3] This introduction should not be construed as a legal interpretation of either the Hazardous Site Response Act, O.C.G.A. 12-8-96, et seq., as amended, or the Rules for Hazardous Site Response, Chapter 391-3-19. For more information on either the Hazardous Site Inventory or the Response and Remediation Program, please call (404) 657-8600. Sites on the HSI are presented in several formats. The COUNTY list has sites listed by county, the NAME list has sites arranged alphabetically by site name, the ",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,"The HSI and an interactive map are also accessible from our web site; NAME list has sites arranged alphabetically by site; SITE NUMBER list has sites ordered by site; What happens after a site; Following these lists are summaries for all sites, arranged by site; HSI sites by site; EPD may also place a site; RQSM to determine if a release exceeding a reportable quantity exists at the site; If EPD determined that a reportable quantity exists, the site; If EPD had not decided to list a site; June 25th the site; The HSI also identifies properties that are part of another site; A property can be sublisted as part of a site; EPD determines that a release discovered on that property is associated with the site; Sublisted properties are identified in the summary for the associated primary HSI site",,"July 14, 2023; July 1, 2023; July 1, 2022; 2023; 2022; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009",copied
CAND_5B44B08C5A,review,"GPA invests in rail connections, terminal capacity - Georgia Ports Authority",gaports.com,"/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_5B44B08C5A_GPA_invests_in_rail_connections,_terminal_capacity_-_Georgia_Ports_Authority.html","/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_5B44B08C5A_GPA_invests_in_rail_connections,_terminal_capacity_-_Georgia_Ports_Authority.html",Georgia battery site readiness workforce permitting and utilities logistics routes Savannah Brunswick ports rail hazmat,pdf_only,policy_localization,2023-12-07T20:50:27+00:00,HTML,50.76,84.49,77.49,48.72,56.78,0.8526,0.8549,63.49,,,,,,"[1] GPA invests in rail connections, terminal capacity - Georgia Ports Authority",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,Port of Savannah; Garden City Terminal,"GPA invests in rail connections, terminal; Georgia battery site; Blue Ridge Connector, an inland rail terminal; The future facility; Georgians by extending port; Norfolk Southern Railroad will connect the facility; Georgia Ports Authority GPA invests in rail connections, terminal",127 million; 374 million; 4.5 billion; 46.8 million,"DECEMBER 5, 2023; DECEMBER 7, 2023; 2023; 2026",copied
CAND_4DB99144C6,review,Building a Resilient Global EV Supply Chain Amid Uncertainty | Bain & Company,www.bain.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_4DB99144C6_building-a-resilient-global-ev-supply-chain-amid-uncertainty.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_4DB99144C6_building-a-resilient-global-ev-supply-chain-amid-uncertainty.html,Georgia EV battery supplier and customer network annual report battery supply chain dependencies,web_only,policy_localization,2023-10-18T11:00:00.0000000+00:00,HTML,50.74,84.25,80.09,46.89,55.1,0.7148,0.5759,67.91,,,,,,"[1] battery component manufacturing. It amounts to a massive commitment to the shift away from combustion engine vehicles and to building up domestic EV manufacturing capability, right along the supply chain. This stems from the substantial tax credits offered to drivers who buy EVs and requirements that a large share of raw materials and components must be extracted and produced in the US or in Free Trade Agreement (FTA) countries. These include Canada, Australia, South Korea, and Chile. Written in || [2] mically feasible price points. Finally, it is important to invest in community and government outreach. On the government side, companies need to clearly understand current EV policies and seek to address policymakers on issues of particular concern, look for win-win opportunities, and try to anticipate future policy shifts. Locally, all large capex projects require community support to some degree, and this is especially true in mining. Companies need to invest in community outreach to build mu || [3] measures to localize the battery supply chain both key. The benefits in reducing future emissions are undeniable, and with other countries likely to regionalize more of their EV supply chains, companies can no longer sit on their hands. The precise direction the global EV market and supply chain will take is unclear, but OEMs and suppliers cannot wait to make their no-regret moves or consider their big bets. They should begin building the agility that will allow them to successfully compete for ",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,DLE may be able to significantly increase the amount of lithium produced from a site,65 billion; 49 billion,2022; 2027; 2029; 2024; 2030; 2023; 2025,copied
CAND_B80DBE9B47,review,[PDF] Securing The Battery and Critical Material Supply Chain in Georgia,www.c2es.org,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B80DBE9B47_C2ES-GA-Takeaways-FINAL2.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B80DBE9B47_C2ES-GA-Takeaways-FINAL2.pdf,Georgia battery site readiness workforce permitting and utilities annual report battery supply chain dependencies,web_only,policy_localization,D:20251205191928Z,PDF,50.52,80.95,80.81,46.24,55.3,0.7446,0.6574,67.35,,,,,"1, 2, 5","[1] an opportunity to connect the state’s expertise in developing innovative technology with new industry partners entering the market who can help commercialize technological breakthroughs, such as the advanced South Korean battery and material companies locating in Georgia and the Southeast. • Atlanta, in particular, is a hub of innovation, drawing from world-class research universities to develop new products and train the workforce of the future. • Georgia has historic experience in mining kaoli || [2] 2 non-existent in the United States. Companies and policymakers should be thoughtful about how to bridge the gap to ensure Georgia has facilities across the value chain, including supplying, refining, and assembling for the battery industry, with the ultimate goal of creating a circular economy through reuse and recycling. The Growth of a Manufacturing Sector • Companies building battery projects are driven by profit motive. Factories in the United States are competing with producers worldwide t || [3] development providers are trying to be creative in attracting other sources of funding so they can continue to support the clean energy industry. At the same time, the strength of the clean energy talent development ecosystem that companies, policymakers, and educators built over the past half decade allows industry stakeholders to explore new strategic partnerships. • Workforce is a top concern for industry looking to set up new facilities in the United States. To develop a Southeast workforce ",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,"Georgia battery site; Atlanta, in particular, is a hub; Low-cost, cheap, reliable power is key to manufacturing site; EVs and batteries, a regional pilot test facility",25 billion,"November 5, 2025; December 5, 2025; 2020; 2025",copied
CAND_6DAB860470,review,Georgia's Inland Port set for May opening • The Georgia Virtue,www.thegeorgiavirtue.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_6DAB860470_Georgia's_Inland_Port_set_for_May_opening_•_The_Georgia_Virtue.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_6DAB860470_Georgia's_Inland_Port_set_for_May_opening_•_The_Georgia_Virtue.html,Georgia battery trade logistics Savannah Brunswick rail hazmat county plant facility expansion tracker,pdf_only,logistics_risk,2026-03-24T14:30:34+00:00,HTML,50.48,84.15,77.32,48.21,55.67,0.8305,0.7346,64.64,,,,,,[1] Georgia's Inland Port set for May opening • The Georgia Virtue,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,Port of Savannah; Port of Brunswick,Georgia battery trade logistics Savannah Brunswick rail hazmat county plant; RoRo port; Our new inland rail facility; The new White Sulphur route south of the inland terminal,262 million; 100 million; 134 million; 4.8 million,"May 4, 2026; 2023; 2024; 2026; 2025",copied
CAND_768F5967D2,review,Georgia Ports achieves record year for autos - Georgia Ports Authority,gaports.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_768F5967D2_Georgia_Ports_achieves_record_year_for_autos_-_Georgia_Ports_Authority.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_768F5967D2_Georgia_Ports_achieves_record_year_for_autos_-_Georgia_Ports_Authority.html,Georgia battery site readiness workforce permitting and utilities logistics routes Savannah Brunswick ports rail hazmat,pdf_only,policy_localization,,HTML,50.47,83.97,76.18,49.9,57.45,0.8963,0.8499,60.07,,,,,,[1] Georgia Ports achieves record year for autos - Georgia Ports Authority,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,Port of Savannah; Port of Brunswick; Colonel's Island Terminal,Georgia battery site; Mason Mega Rail intermodal facility; Motor carriers are the largest user of the port,4.9 million; 374 million; 262 million,"January 30, 2024; 2024; 2023; 2022",copied
CAND_205A6ADFC9,review,Hyundai supplier Joon Georgia Inc. to build facility in Bulloch County,www.savannahnow.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_205A6ADFC9_Hyundai_supplier_Joon_Georgia_Inc.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_205A6ADFC9_Hyundai_supplier_Joon_Georgia_Inc.html,Georgia Battery Belt supplier network and bottlenecks county plant facility expansion tracker,pdf_only,policy_localization,2022,HTML,50.45,77.16,81.54,46.69,56.23,0.7664,0.6204,65.14,,,,,,"[1] was really good and we kind of knew that it was and because of that, we became popular quickly after the announcement came. They seem sincerely interested in being here. They came across as a great company and seem to be well thought out and everything just seemed to fall in place.” Thompson expects more suppliers to build facilities in Bulloch County, but said he could not provide further details. The hiring process is expected to begin mid-2023 with operations starting in 2024. Thompson said t || [2] Georgia will be the first of many companies drawn to the peach state to support the Metaplant, creating jobs and opportunity for generations of hardworking Georgians. We're thankful they have chosen to add their name to this ongoing success story."" Hyundai is hiring: Georgia Department of Labor posts new positions available for EV plant Hyundai going full speed on EV plant construction. When will workforce development accelerate? Crews have moved 11 million-plus cubic yards of dirt already: Here || [3] name to this ongoing success story."" Hyundai is hiring: Georgia Department of Labor posts new positions available for EV plant Hyundai going full speed on EV plant construction. When will workforce development accelerate? Crews have moved 11 million-plus cubic yards of dirt already: Here's where Hyundai site stands The facility will be located seven miles outside Statesboro in the Bruce Yawn Commerce Park. The unit is currently planned for 866,000 square feet, but could change as it is still in ",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,"Georgia Battery Belt supplier network and bottlenecks county plant; Georgia Department of Labor posts new positions available for EV plant; The facility; The new facility; Bulloch County will manufacture the frame for the vehicles at the Hyundai EV plant; Hyundai EV plant; Hyundai going full speed on EV plant; Hyundai site; What does the supplier plant; Benjy Thompson, CEO of the Bulloch County Development Authority, described the site; We spent a significant amount of money making our entire site; We felt like our site; Thompson said their workforce and proximity away from the plant; Metaplant America automotive suppliers to build an automotive parts manufacturing facility; Bulloch County and for our first plant",317 million; 11 million,2021; 2083; 2022; 2023; 2024,copied
CAND_BED6F970DE,review,Construction underway on 765 MW of new battery energy storage systems in Georgia,www.power-eng.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_BED6F970DE_Construction_underway_on_765_MW_of_new_battery_energy_storage_systems_in_Georgia.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_BED6F970DE_Construction_underway_on_765_MW_of_new_battery_energy_storage_systems_in_Georgia.html,Georgia battery trade logistics Savannah Brunswick rail hazmat county workforce and site readiness,web_only,policy_localization,2025-05-08T18:36:21+00:00,HTML,50.45,80.02,85.78,39.94,59.93,0.8753,0.8772,65.96,,,,,,"[1] across Georgia in Bibb, Lowndes, Floyd, and Cherokee counties. The systems will provide quickly dispatchable capacity for customers, improve overall reliability and resilience of the larger electric system, and enhance the value of intermittent renewable generation, like solar power. “As we expand our diverse energy mix to include more renewable energy, which requires careful advance planning and flexibility to accommodate times when that source is not available, these batteries will be an inval || [2] purposing of an existing generation site and the utilization of already identified transmission capacity, the Hammond BESS project provides significant benefits to customers while aiding the company in meeting its capacity needs. This project is being engineered and constructed by Crowder Industrial Construction and has a projected commercial operation date in November 2026. McGrau Ford Phase I & II BESS (Cherokee County, 530 MW): Given the existing site work, land acquisition, and contracting f || [3] Georgia Power breaks ground at the McGrau Ford Battery Facility in Cherokee County on April 4, 2025. This 530-megawatt battery energy storage system will consist of two phases, approved in the 2022 Integrated Resource Plan (IRP) and 2023 IRP Update. Courtesy: Georgia Power. Georgia Power’s 2025 Integrated Resource Plan (IRP) filed with the Georgia Public Service Commission (PSC) anticipates approximately 8,200 megawatts (MW) of electrical load growth by 2030 – an increase of more than 2,200 MW c",Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass.,,,,,"Savannah Brunswick rail hazmat county workforce and site; This strategic site; Robins BESS project, this strategic choice is co-located with the existing solar facility; Plant Hammond facility; With the repurposing of an existing generation site; Given the existing site; Kim Greene, chairman, president, and CEO of Georgia Power at the Mossy Branch site; The Mossy Branch facility; Similar to the Robins BESS projec purposing of an existing generation site; Power POWERGEN News Langley Holdings Power Solutions enables a new era of data center",,"May 8, 2025; April 4, 2025; 2025; 2026; 2022; 2023; 2030; 2024; 2019; 2007; 2034",copied
CAND_2A1A47855A,review,Application schedule - FindMyMoney.App,www.findmymoney.app,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_2A1A47855A_Application_schedule_-_FindMyMoney.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_2A1A47855A_Application_schedule_-_FindMyMoney.html,Georgia battery site readiness workforce permitting and utilities Georgia and Southeast manufacturing network,web_only,policy_localization,"Mar 9, 2026",HTML,50.22,77.68,85.96,41.32,57.06,0.794,0.671,68.26,,,,,,"[1] ng: How to Secure a Share of £121 Million in the Innovate UK Clean Maritime Demonstration Competition 7 Grant If you build maritime tech, you already know the problem: ships are enormous, complicated machines that spend their lives in punishing conditions, under tight regulations, and inside supply chains that don’t tolerate “maybe it’ll work. Deadline: Jul 15, 2026 Free Cybersecurity Bootcamp 2026 in Africa and Beyond: How to Join the CloudSec Network Modern Cybersecurity with AI Training and B || [2] when a job post actually sounds like it matters? Not “manage stakeholder communications” matters. Real matters. The kind where your work changes how movements breathe, organize, and survive. Fully Funded SOAS PhD Scholarships 2026-2027: Tuition Covered Plus at Least £20,622 a Year for Black British and Africa Asia Middle East Researchers If you’ve ever looked at a PhD price tag and thought, “So… am I meant to pay this with optimism?” — you’re not alone. Doctoral study can be thrilling, yes. Afri || [3] Application schedule Turn your opportunity search into a timeline and sprint board so you never miss a deadline. Closing soon planner Visualize deadlines within the next 90 days and export them to your calendar. Timeline Sprint board Download ICS No visible opportunities close within the next 90 days. Adjust filters or check back soon. No opportunities match these filters yet. Head back to the opportunities search to adjust your filters. We Care – Customer Assistance – Philadelphia Water Departm",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,Georgia battery site,121 Million; 220 million; 7 million; 4.7 Million,"Mar 25, 2026; Mar 9, 2026; Jul 15, 2026; May 28, 2026; Jun 17, 2026; Feb 27, 2026; Mar 31, 2026; Sep 19, 2024; 2026; 2027; 2016; 2024",copied
CAND_B7492D5FF3,review,1 Infrastructure of the Future: Q1 Quarterly Update 2024,gatransportation.org,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B7492D5FF3_Infrastructure-of-the-Future-Q1-Quarterly-Economic-Report-2024.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B7492D5FF3_Infrastructure-of-the-Future-Q1-Quarterly-Economic-Report-2024.pdf,Port of Savannah Georgia battery logistics and supplier network supplier map with OEM or offtake relationships,pdf_only,logistics_risk,D:20240221141707-05'00',PDF,50.11,75.96,83.95,41.51,55.81,0.8374,0.7174,69.64,,,,,"7, 2","[1] 7 Infrastructure of the Future: Q1 Quarterly Update 2024 Georgia Chamber Foundation Top Takeaway: Georgia needs additional truck parking Truck parking shortages are a national concern and Georgia faces the same challenges. Federal regulations limit the number of hours of service (HOS) for truck drivers based upon commercial activity type and required rest breaks at specific intervals. Shortages have been exacerbated by the growth of e-commerce and the accompanying warehouse, distribution, and fu || [2] than 100% by 20504. Manufacturing is expected to grow by 77% by 20505. Agriculture is expected to grow by 43% by 20506. Distribution freight flows are expected to more than triple from 2019 to 20507. Top Challenges Each day, Georgia’s statewide congestion costs reach over $15 million 8, and the shortage of truck parking in the state poses challenges for freight movement on on-time delivery. Georgia’s ports and inland terminals are handling high volumes of cargo creating substantial delays. The a || [3] is higher than that of the national average. In fact, traffic fatalities began to increase in 2020 even as the vehicle travel levels decreased. From 2019 to 2022 the number of fatalities increased 20% while vehicle travel decreased by 4% 18. Rural areas tend to have higher speed and higher severity crashes, while urban areas typically have a higher volume of less severe crashes. Truck-involved crashes in rural counties across the state are typically more severe. Efforts to improve roadway safety",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,Port of Savannah,Time Off Independent drivers do not have a company facility,6 million; 20 million; 84 billion; 2.5 million; 3.1 million; 15 million; 26 billion,"February 13, 2024; 2024; 2017; 2023; 2050; 2019; 2022; 2020; 2021",copied
CAND_603444734C,review,[PDF] Government calls all-party meet on West Asia crisis - Daily Pioneer,dailypioneer.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_603444734C_delhi-english-edition-2026-03-25.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_603444734C_delhi-english-edition-2026-03-25.pdf,Georgia battery site readiness workforce permitting and utilities Georgia and Southeast manufacturing network,web_only,policy_localization,D:20260325001753+05'30',PDF,50.06,83.46,78.43,49.05,55.2,0.8036,0.8298,62.89,,,,,"2, 1","[1] CITY 02NEW DELHI | WEDNESDAY | MARCH 25, 2026 PIONEER NEWS SERVICE n New Delhi The Delhi Government on Tuesday allocated `674 crore to the fire department in its budget for 2026-27, up from `530 crore in the current fiscal, with a focus on strengthening infrastructure and upgrading machinery to tackle frequent fire inci- dents. Tabling the budget for 2026-27, Delhi Chief Minister Rekha Gupta allocated `50 crore for the construction of new fire stations at various locations in the national capita || [2] in the Lok Sabha and is a two-time former Congress president. LS PASSES TRANS RIGHTS BILL The Lok Sabha on Tuesday passed the Transgender Persons (Protection of Rights) Amendment Bill, 2026, amid opposition criticism that the law excludes other social orientations. Social Justice and Empowerment Minister Virendra Kumar said the amendment focuses on individuals facing societal discrimination due to biological issues and ensures continued legal recognition and protection for transgender persons. T || [3] such tragedies often leave entire families devastated. Delhi’s firefighting infra- structure will be strength- ened with an allocation of `674 crore, she said. “The challenge of controlling fires becomes significantly more difficult in areas with narrow lanes, single-entry house- holds, congested jhuggi clus- ters and unauthorised colonies,” she said. The chief minister said that the modernisation of fire services is essential to make Delhi a safer city, espe- cially given the complexities of ur",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,"Georgia battery site; Chief Minister Rekha Gupta, who also holds the Finance department port; First, perceived risks related to utilisa- tion, demand, tariff structures and site; Chabahar port; India is at the centre; Why was the facility",2.9 million; 200 billion,"MARCH 25, 2026; April 30, 2025; March 11, 2026; June 4, 2025; 2026; 2019; 2025; 2024; 2013; 2012; 2035; 2006; 2030",copied
