Chunk_ID,Document_ID,Category,Entity_Type,Entity_Name,Chunk_Type,Char_Count,Token_Estimate,Embedding_Model,Embedding_Dimension,Created_Date,Last_Updated,Version,Status,Quality_Score,Retrieval_Count,Avg_Relevance_Score,Notes,Chunk_Text
CAND_2A5CB4FFAF_CHUNK_03,CAND_2A5CB4FFAF,Policy and Localization,Facet,"policy, incentives, and localization",first,1075,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,48.65,0,48.65,"facet=policy, incentives, and localization Hyundai Motor Group Will Build Big EV Plant And Battery Facility In Georgia It will be the company's first dedicated manufacturing site for electric vehicles with an output of 300,000 units annually. Mark Kane By : Mark Kane May 23, 2022 at","Hyundai Motor Group Will Build Big EV Plant And Battery Facility In Georgia It will be the company's first dedicated manufacturing site for electric vehicles with an output of 300,000 units annually. Mark Kane By : Mark Kane May 23, 2022 at 8:56am ET Comment Hyundai Motor Group announced a major $5.54 billion investment in new electric vehicle and battery manufacturing facilities in Bryan County, Georgia (as part of a $7.4 billion investment planned in the US by 2025). It will be the company's first site dedicated to electric vehicles, with an annual capacity of 300,000 units of a ""wide range"" of models. The groundbreaking of the vehicle factory is scheduled for early 2023, while commercial production is expected to begin in the first half of 2025. In total, some 8,100 people might find a job in the new facilities. In the case of the battery plant, it will be established through a ""strategic partnership"" with an undisclosed battery manufacturer (aka a joint venture). The South Korean manufacturer explains that Georgia is a perfect fit for the new facility and"
CAND_23A6374C1E_CHUNK_01,CAND_23A6374C1E,Policy and Localization,Facet,"policy, incentives, and localization",first,1189,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,51.34,0,51.34,"facet=policy, incentives, and localization Georgia has committed billions in incentives to electric vehicle and battery manufacturing companies for building factories across the state. The law is expected to stimulate investments that give consumers more choices. Aug. 15, 2022 • Zac","Georgia has committed billions in incentives to electric vehicle and battery manufacturing companies for building factories across the state. The law is expected to stimulate investments that give consumers more choices. Aug. 15, 2022 • Zachary Hansen, The Atlanta Journal-Constitution Facebook LinkedIn Twitter Email Print (TNS) — A big part of the Inflation Reduction Act (IRA) is to promote electric vehicles, and that could have major ramifications for Georgia. Georgia has committed billions in incentives to EV and battery makers and has a huge stake in the industry's future. SK Battery America is building EV batteries in Commerce, while Hyundai and Rivian have committed to constructing enormous factories near Savannah and an hour east of Atlanta, respectively. The bill, approved by the U.S. House on Friday, features tax credits aimed at making EVs more attainable while also prodding automakers to build their vehicles and batteries in North America. Automakers say the legislation's strict supply chain requirements could hamper its goals and prevent the majority of battery-powered vehicles from qualifying for the credits. But EV industry observers are largely bullish that"
CAND_23A6374C1E_CHUNK_02,CAND_23A6374C1E,Policy and Localization,Facet,"policy, incentives, and localization",first,1138,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,49.72,0,49.72,"facet=policy, incentives, and localization while also prodding automakers to build their vehicles and batteries in North America. Automakers say the legislation's strict supply chain requirements could hamper its goals and prevent the majority of battery-powered vehicles from qualif","while also prodding automakers to build their vehicles and batteries in North America. Automakers say the legislation's strict supply chain requirements could hamper its goals and prevent the majority of battery-powered vehicles from qualifying for the credits. But EV industry observers are largely bullish that long-term the law will stimulate investments that give consumers more vehicle choices and secure the industry's future. How Do The EV Tax Credits Work? EVs are generally more expensive because of their high-tech batteries and the low supply of vehicles. The IRA provides a $7,500 per vehicle tax credit for pickups, SUVs and vans priced less than $80,000. The ceiling is $55,000 for other vehicles. An individual buyer's annual income is also capped at $150,000 to qualify. Currently, tax credits do not have a sales price cap, but instead only apply to the first 200,000 vehicles produced by a manufacturer. The new bill removes that restriction — a cap that Tesla, Toyota and General Motors have already hit. Imported vehicles, which are currently eligible for tax credits, are also excluded under the bill. Automakers fear"
CAND_23A6374C1E_CHUNK_03,CAND_23A6374C1E,Policy and Localization,Facet,"policy, incentives, and localization",late,1125,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,46.81,0,46.81,"facet=policy, incentives, and localization EV access and options for Americans and may dramatically slow the transition to sustainable mobility in this market."" Rivian, which plans a $5 billion plant near Social Circle, said its R1T pickup trucks and R1S SUVs would no longer qualify","EV access and options for Americans and may dramatically slow the transition to sustainable mobility in this market."" Rivian, which plans a $5 billion plant near Social Circle, said its R1T pickup trucks and R1S SUVs would no longer qualify for tax credits due to their high price. The California-based automaker doesn't plan to offer vehicles for less than $80,000 until 2025, once its Georgia factory is operating. Rivian executive James Chen told the AJC the IRA ""as currently drafted this legislation will pull the rug out from consumers considering purchase of an American made electric vehicle."" He called for a longer transition period for current credits. Luque said the IRA subsidies will help the industry take a leap forward, ultimately expand the number of eligible EV models and secure the industry's future. (c)2022 The Atlanta Journal-Constitution (Atlanta, Ga.) Distributed by Tribune Content Agency, LLC. Finance Will Tax Credits and Infrastructure Speed Adoption of Electric Vehicles? Aug. 4, 2022 · Jared Brey Trends Tax Bill Tries to Make EVs More Affordable; May Do the Opposite Aug. 11, 2022 Finance Who"
CAND_9FE388D8C1_CHUNK_01,CAND_9FE388D8C1,Policy and Localization,Facet,"policy, incentives, and localization",first,1119,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,52.71,0,52.71,"facet=policy, incentives, and localization and other temperature-controlled cargo. MEDLOG , a leading global provider of logistics and supply chain solutions, held a grand opening at its new Savannah-area cold storage facility Sept. 10, 2025, attended by customers, government leader","and other temperature-controlled cargo. MEDLOG , a leading global provider of logistics and supply chain solutions, held a grand opening at its new Savannah-area cold storage facility Sept. 10, 2025, attended by customers, government leaders, business partners and senior company executives. The 291,000 square-foot facility features 42 loading docks, 20,000 freezer/cooler pallet positions and the ability to complete up to 3 million pounds of protein blast freezing per day – with the largest blast room in the nation. It is the first cold chain facility in Savannah that has a rail siding capacity for 18 rail cars, which opens new markets in the Midwest for frozen beef and pork. It is located in Rincon, Ga., 18 miles from the Port of Savannah’s Garden City Terminal. “We want to welcome MEDLOG’s newest cold chain facility in the world to Savannah. We appreciate MEDLOG and MSC’s vision, leadership, partnership, research and investment that went into this strategic site selection,” said Griff Lynch , Georgia Ports President and CEO. “We also want to recognize and thank the Rincon community for their support –"
CAND_9FE388D8C1_CHUNK_02,CAND_9FE388D8C1,Policy and Localization,Facet,"policy, incentives, and localization",middle,1119,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,51.88,0,51.88,"facet=policy, incentives, and localization 000 square feet of space in Coastal Georgia for protein exports and other temperature-controlled cargo. MEDLOG , a leading global provider of logistics and supply chain solutions, held a grand opening at its new Savannah-area cold storage f","000 square feet of space in Coastal Georgia for protein exports and other temperature-controlled cargo. MEDLOG , a leading global provider of logistics and supply chain solutions, held a grand opening at its new Savannah-area cold storage facility Sept. 10, 2025, attended by customers, government leaders, business partners and senior company executives. The 291,000 square-foot facility features 42 loading docks, 20,000 freezer/cooler pallet positions and the ability to complete up to 3 million pounds of protein blast freezing per day – with the largest blast room in the nation. It is the first cold chain facility in Savannah that has a rail siding capacity for 18 rail cars, which opens new markets in the Midwest for frozen beef and pork. It is located in Rincon, Ga., 18 miles from the Port of Savannah’s Garden City Terminal. “We want to welcome MEDLOG’s newest cold chain facility in the world to Savannah. We appreciate MEDLOG and MSC’s vision, leadership, partnership, research and investment that went into this strategic site selection,” said Griff Lynch , Georgia Ports President and CEO. “We also want"
CAND_9FE388D8C1_CHUNK_03,CAND_9FE388D8C1,Policy and Localization,Facet,"policy, incentives, and localization",late,1186,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,49.45,0,49.45,"facet=policy, incentives, and localization iles from the Port of Savannah’s Garden City Terminal. “We want to welcome MEDLOG’s newest cold chain facility in the world to Savannah. We appreciate MEDLOG and MSC’s vision, leadership, partnership, research and investment that went into","iles from the Port of Savannah’s Garden City Terminal. “We want to welcome MEDLOG’s newest cold chain facility in the world to Savannah. We appreciate MEDLOG and MSC’s vision, leadership, partnership, research and investment that went into this strategic site selection,” said Griff Lynch , Georgia Ports President and CEO. “We also want to recognize and thank the Rincon community for their support – and Mayor Kevin Exley and leadership team as well as Brandt Herndon, CEO of the Effingham County Economic Development for their efforts.” “Today’s investment is the latest in a series of strategic infrastructure projects across the U.S. that enhance our unique ability to serve supply chain requirements. Combined with the world’s largest ocean liner, MEDLOG’s cold chain integrity and rapidly expanding multimodal transportation solutions are unrivalled. Together, we are creating a logistics ecosystem that provides U.S. exporters a global competitive advantage, strengthens supply chains, and drives economic growth,” said Giuseppe Prudente, Chairman of MEDLOG. The facility is projected to create more than 100 new jobs and generate $65 million in economic impact for the state of"
CAND_1B20532B55_CHUNK_01,CAND_1B20532B55,Policy and Localization,Facet,"policy, incentives, and localization",late,1342,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,52.57,0,52.57,"facet=policy, incentives, and localization by strong levels of investment in those supply chains both in the US and among its strategic partners since the enactment of the industrial policy. ## **Why Cathode Costs Matter** The global LiB value chain is both long and deep (see Figure","by strong levels of investment in those supply chains both in the US and among its strategic partners since the enactment of the industrial policy. ## **Why Cathode Costs Matter** The global LiB value chain is both long and deep (see Figure 2 for an overview) and includes materials used to produce key battery components: the cathode (which is used to store ions when a battery is used); the electrolyte (which allows ions to move through the battery); the anode (which, during battery discharge, allows positively charged ions to flow to the cathode); and the separator (a barrier preventing the anode and cathode from interacting). Each of these components relies on engineering, technology, and chemical processes, and ultimately on the availability of critical minerals needed for their production. ![](data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20820'%3E%3C/svg%3E) ![](https://www.energypolicy.columbia.edu/wp-content/uploads/2023/06/BatteryValueChain_Commentary_CGEP_Charts_060523-Figure2-1024x820.png) A key characteristic of the battery is its energy density, a measure (in watt-hours per liter [Wh/L]) of energy stored per unit of volume. The higher a battery’s energy density, the more energy it can store—and, in the case of electric vehicles, the greater the range on a single charge."
CAND_1B20532B55_CHUNK_02,CAND_1B20532B55,Policy and Localization,Facet,"policy, incentives, and localization",middle,841,115,hashing_bow,512,2026-03-25,2026-03-25,1,Review,46.09,0,46.09,"facet=policy, incentives, and localization and the US Battery Supply Chain: Background and Key Drivers **Commentary** by [Ahmed Mehdi](https://www.energypolicy.columbia.edu/ahmed-mehdi/) & [Tom Moerenhout](https://www.energypolicy.columbia.edu/dr-tom-moerenhout/) • June 08, 2023 *Th","and the US Battery Supply Chain: Background and Key Drivers **Commentary** by [Ahmed Mehdi](https://www.energypolicy.columbia.edu/ahmed-mehdi/) & [Tom Moerenhout](https://www.energypolicy.columbia.edu/dr-tom-moerenhout/) • June 08, 2023 *This commentary represents the research and views of the author. It does not necessarily represent the views of the Center on Global Energy Policy. The piece may be subject to further revision. Contributions to SIPA for the benefit of CGEP are general use gifts, which gives the Center discretion in how it allocates these funds. More information is available at *[Our Partners](/about-us/our-partners/)*. Rare cases of sponsored projects are clearly indicated.* ## Introduction In a bid to unlock incentives for clean energy technologies and transform the position of the United States on the global cl"
CAND_1B20532B55_CHUNK_03,CAND_1B20532B55,Policy and Localization,Facet,"policy, incentives, and localization",late,1116,155,hashing_bow,512,2026-03-25,2026-03-25,1,Review,45.95,0,45.95,"facet=policy, incentives, and localization battery is its energy density, a measure (in watt-hours per liter [Wh/L]) of energy stored per unit of volume. The higher a battery’s energy density, the more energy it can store—and, in the case of electric vehicles, the greater the range","battery is its energy density, a measure (in watt-hours per liter [Wh/L]) of energy stored per unit of volume. The higher a battery’s energy density, the more energy it can store—and, in the case of electric vehicles, the greater the range on a single charge. The cathode is critical to determining a battery’s energy density because its capacity determines the battery’s overall energy storage capacity, which in turn indicates the battery’s energy density. Broadly speaking, the global battery industry has made significant gains over the past decade in both battery cost reductions and technological performance, specifically energy density. With respect to battery cost reductions, the scaling of gigafactories[[v]](#_edn5) has enabled economies of scale as well as a reduction in manufacturing costs through learning-by-doing. Combined with improvements in cell manufacturing (such as process automation and enhanced electrode manufacturing), this has led to a dramatic fall in average battery pack costs since 2010 (see Figure 3). ![](data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0"
CAND_66E77A0CEE_CHUNK_01,CAND_66E77A0CEE,Infrastructure and Risk,Facet,"policy, incentives, and localization",first,1117,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,44.6,0,44.6,"facet=policy, incentives, and localization and conditions set forth in this Agreement and the Exhibits attached hereto and a part hereof; NOW, THEREFORE, in consideration of the premises, representations and warranties, and the mutual covenants and agreements contained herein and ot","and conditions set forth in this Agreement and the Exhibits attached hereto and a part hereof; NOW, THEREFORE, in consideration of the premises, representations and warranties, and the mutual covenants and agreements contained herein and other good, valuable and sufficient consideration, the receipt of which is hereby acknowledged, the parties, intending to be legally bound, agree as follows: Section 1. Products . Subject to the provisions of this Agreement, Supplier hereby agrees to sell and deliver to Buyer, and Buyer hereby agrees to purchase and accept from Supplier, the products listed on Exhibit A attached hereto and a part hereof (the “ Products ”). Section 2. Services . Subject to the provisions of this Agreement, Supplier hereby agrees to provide to Buyer, and Buyer hereby agrees to accept from Supplier, the services listed on Exhibit B attached hereto and a part hereof (the “ Services ”). Section 3. Specifications . The specifications for each Product are listed on Exhibit C attached hereto and a part hereof. Section 4. Quantity . Supplier shall supply 150,000 tons of the Products per year,"
CAND_66E77A0CEE_CHUNK_02,CAND_66E77A0CEE,Infrastructure and Risk,Facet,"policy, incentives, and localization",middle,1134,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,43.99,0,43.99,"facet=policy, incentives, and localization AGREEMENT IN ACCORDANCE WITH RULE 406 UNDER THE SECURITIES ACT OF 1933 Section 14. Confidentiality . All technical and business information, whether written, oral or in any other form, which is not available to the general public concerning","AGREEMENT IN ACCORDANCE WITH RULE 406 UNDER THE SECURITIES ACT OF 1933 Section 14. Confidentiality . All technical and business information, whether written, oral or in any other form, which is not available to the general public concerning either Party (all hereinafter designated “ Information ”), furnished to either Party under or in contemplation of this Agreement and designated as proprietary shall remain the property of the furnishing Party. Unless the Parties otherwise agree in writing, the Information shall: (i) be treated in confidence by the receiving Party and used only (A) for evaluation purposes or (B) for the purposes for which furnished, as applicable; (ii) be disclosed by the receiving Party only to personnel (or authorized contractors or consultants) having a need to know of such Information to enable such persons to perform the receiving Party’s obligations hereunder; (iii) not be reproduced or copied in whole or in part, except as necessary for use as authorized in this Agreement, and (iv) together with any copies thereof, be returned or destroyed when no longer needed. Each Party agrees to exercise"
CAND_66E77A0CEE_CHUNK_03,CAND_66E77A0CEE,Infrastructure and Risk,Facet,"policy, incentives, and localization",first,1128,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,43.17,0,43.17,"facet=policy, incentives, and localization Exhibit 10.18 CERTAIN PORTIONS OF THIS EXHIBIT HAVE BEEN OMITTED BASED ON A REQUEST FOR CONFIDENTIAL TREATMENT OMITTED PORTIONS HAVE BEEN SEPARATELY FILED WITH THE SECURITIES AND EXCHANGE COMMISSION SUPPLY AND SERVICE AGREEMENT THIS SUPPLY","Exhibit 10.18 CERTAIN PORTIONS OF THIS EXHIBIT HAVE BEEN OMITTED BASED ON A REQUEST FOR CONFIDENTIAL TREATMENT OMITTED PORTIONS HAVE BEEN SEPARATELY FILED WITH THE SECURITIES AND EXCHANGE COMMISSION SUPPLY AND SERVICE AGREEMENT THIS SUPPLY AND SERVICE AGREEMENT (this “ Agreement ”), is dated as of July 22, 2011 between Platinum Energy Solutions, Inc. (“ Buyer ”), and Frac Sand Services LLC (“ Supplier ”). Each of Buyer and Supplier is a “ Party ” to this Agreement and both are sometimes referred to collectively as the “ Parties ”. WITNESSETH: WHEREAS, Buyer desires to enter into a supply and service agreement with Supplier to purchase the Products and the Services (as each such term is defined below); and WHEREAS, Supplier desires to supply Products and provide Services to Buyer in accordance with the terms and conditions set forth in this Agreement and the Exhibits attached hereto and a part hereof; NOW, THEREFORE, in consideration of the premises, representations and warranties, and the mutual covenants and agreements contained herein and other good, valuable and sufficient consideration, the receipt of which"
CAND_29FF175BC4_CHUNK_01,CAND_29FF175BC4,Policy and Localization,Facet,"policy, incentives, and localization",first,1292,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,44.74,0,44.74,"facet=policy, incentives, and localization Georgia 2024 Report Georgia's infrastructure networks rank highly, particularly transportation and freight movement, which facilitate a strong economy. Transit systems require increased investment. Download Report File C+ 2024 Georgia Infra","Georgia 2024 Report Georgia's infrastructure networks rank highly, particularly transportation and freight movement, which facilitate a strong economy. Transit systems require increased investment. Download Report File C+ 2024 Georgia Infrastructure Report Card 2024 Report Card GPA: C+ Georgia’s 10.9 million residents, a quickly growing population, are benefiting from infrastructure systems with increasing investments and modernizing operations. Businesses are moving to Georgia to capitalize on expanding airports and improved road networks. While the state thrives with this growth, the increase brings many challenges to its infrastructure. However, civil engineers are dedicated to tackling these challenges and ensuring a safe and reliable infrastructure. Georgia’s Section of the American Society of Civil Engineers (ASCE) produces a state infrastructure report card to provide the public with an accessible evaluation of performance across many categories and to create a roadmap to success for its infrastructure. The 2024 Report Card for Georgia’s Infrastructure is the 5 th evaluation of this kind, covering 14 categories. The overall grade remained at C+, with six categories seeing grade increases, three experiencing reduced grades where funding streams are unpredictable and"
CAND_29FF175BC4_CHUNK_02,CAND_29FF175BC4,Policy and Localization,Facet,"policy, incentives, and localization",middle,1181,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,41.96,0,41.96,"facet=policy, incentives, and localization ries and to create a roadmap to success for its infrastructure. The 2024 Report Card for Georgia’s Infrastructure is the 5 th evaluation of this kind, covering 14 categories. The overall grade remained at C+, with six categories seeing grad","ries and to create a roadmap to success for its infrastructure. The 2024 Report Card for Georgia’s Infrastructure is the 5 th evaluation of this kind, covering 14 categories. The overall grade remained at C+, with six categories seeing grade increases, three experiencing reduced grades where funding streams are unpredictable and inadequate for life-cycle costs, and five categories seeing stable marks. Improvements occurred in several areas in recent years. Georgia’s transportation system mostly progressed, thanks to projects completed with improved state funding from major legislation in 2012 and 2015. In 2022, 98 percent of Georgia’s bridges were rated fair or good condition – better than 93 percent in 2017 and much improved from 78 percent in 2013. The state’s aviation system budget, allocated from the state’s general fund, grew significantly from $13 million in 2017 to $44 million in 2023. Georgia Port Authority’s marine and inland port infrastructure achieved a 35 percent increase in cargo handling capacity from 2018 to 2022, with a workforce one-third larger than a few years prior. Critical dam infrastructure also improved. Seventy-eight percent of Georgia’s"
CAND_29FF175BC4_CHUNK_03,CAND_29FF175BC4,Policy and Localization,Facet,"policy, incentives, and localization",first,1200,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,41.35,0,41.35,"facet=policy, incentives, and localization to success for its infrastructure. The 2024 Report Card for Georgia’s Infrastructure is the 5 th evaluation of this kind, covering 14 categories. The overall grade remained at C+, with six categories seeing grade increases, three experienci","to success for its infrastructure. The 2024 Report Card for Georgia’s Infrastructure is the 5 th evaluation of this kind, covering 14 categories. The overall grade remained at C+, with six categories seeing grade increases, three experiencing reduced grades where funding streams are unpredictable and inadequate for life-cycle costs, and five categories seeing stable marks. Improvements occurred in several areas in recent years. Georgia’s transportation system mostly progressed, thanks to projects completed with improved state funding from major legislation in 2012 and 2015. In 2022, 98 percent of Georgia’s bridges were rated fair or good condition – better than 93 percent in 2017 and much improved from 78 percent in 2013. The state’s aviation system budget, allocated from the state’s general fund, grew significantly from $13 million in 2017 to $44 million in 2023. Georgia Port Authority’s marine and inland port infrastructure achieved a 35 percent increase in cargo handling capacity from 2018 to 2022, with a workforce one-third larger than a few years prior. Critical dam infrastructure also improved. Seventy-eight percent of Georgia’s High-Hazard Potential dams had Emergency Action"
CAND_3A52F3A653_CHUNK_01,CAND_3A52F3A653,Infrastructure and Risk,Facet,"policy, incentives, and localization",page 383,1180,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,46.79,0,46.79,"page=383 facet=policy, incentives, and localization -383- effects of Department, interagency, and allied and partner actions will ensure that the entire enterprise is driving down risk in the highest-priority areas. Sufficiently resourcing the DIB. Congress and DoD have worked cooperatively","-383- effects of Department, interagency, and allied and partner actions will ensure that the entire enterprise is driving down risk in the highest-priority areas. Sufficiently resourcing the DIB. Congress and DoD have worked cooperatively throughout the COVID-19 pandemic and the war in Ukraine to provide funding and exercise certain authorities to expedite closing supply chain gaps and respond to these emergencies. The U.S. Government should sustain these efforts and avoid replicating mistakes from the past whereby inconsistent focus and funding led to a lack of industry engagement and diminished DIB capacity and capability at the time of need. Addressing future DIB supply chain requirements. As discussed throughout this Review, DoD has focused investment in the five key sectors identified in Executive Order 14017 and emphasized in the NDIS. To ensure the DIB is ready to produce weapon systems and capabilities for the future fight, DoD must look ahead to anticipate industrial requirements pertinent to meeting the pacing threat. These actions are a commitment to both the public and private sectors for focused, dedicated efforts to build and secure the industrial"
CAND_3A52F3A653_CHUNK_02,CAND_3A52F3A653,Infrastructure and Risk,Facet,"policy, incentives, and localization",page 192,1269,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,44.43,0,44.43,"page=192 facet=policy, incentives, and localization -192- workers and their patients, and sustaining domestic production of these products is important for helping to maintain that assurance. To that end, CMS has developed policies that support health care providers in purchasing domesticall","-192- workers and their patients, and sustaining domestic production of these products is important for helping to maintain that assurance. To that end, CMS has developed policies that support health care providers in purchasing domestically produced products, which can cost more than foreign-sourced PPE. Through the CY2023 OPPS final rule, CMS has provided payment adjustments to hospitals for their share of the additional cost of domestic National Institute for Occupational Safety and Health (NIOSH)-approved surgical N95 respirators. Additionally, in the CY2025 Hospital OPPS final rule, following a comment solicitation, CMS stated that it intends to propose modifications in 2026 rulemaking, including an expansion of the payment adjustments to domestic non-surgical N95 respirators and domestic nitrile gloves, as well as a new payment methodology for calculating the payment adjustments. Testing and diagnostics Diagnostics and testing are paramount for accurately assessing the state of an emerging and evolving biological threat. COVID-19 brought about shortages in some raw testing materials needed for millions of testing kits. In response, ASPR supported the domestic industrial base for the manufacturing of COVID-19 over-the-counter tests by executing"
CAND_3A52F3A653_CHUNK_03,CAND_3A52F3A653,Infrastructure and Risk,Facet,"policy, incentives, and localization",page 192,1208,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,43.1,0,43.1,"page=192 facet=policy, incentives, and localization paramount for accurately assessing the state of an emerging and evolving biological threat. COVID-19 brought about shortages in some raw testing materials needed for millions of testing kits. In response, ASPR supported the domestic industr","paramount for accurately assessing the state of an emerging and evolving biological threat. COVID-19 brought about shortages in some raw testing materials needed for millions of testing kits. In response, ASPR supported the domestic industrial base for the manufacturing of COVID-19 over-the-counter tests by executing multiple rounds of direct procurement for the diagnostic stockpile. The U.S. Government has invested $2.2 billion (40 contracts) in testing capacity and raw materials to: • Increase domestic production of diagnostics tests and materials. ASPR conducts targeted investments in the supply and manufacturing of testing materials and upstream components, or raw materials used in the making of diagnostic materials, for the U.S. market. ASPR executed 40 contracts that have increased the domestic industrial base for the manufacturing of diagnostic tests. These investments are spread across swab manufacturers, pipette tips, laboratory reagents, and raw materials. During the COVID-19 pandemic, all of these materials were in short supply and no domestic sources were available for some. A plant in Wisconsin is coming online in Fall 2024, as a direct result of the efforts of IBMSC and ASPR."
CAND_C066C12839_CHUNK_01,CAND_C066C12839,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 1,1287,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,49.93,0,49.93,"facet=policy, incentives, and localization Georgia’s Extensive Logistics Network Speeds Goods to Market Staff Report Wednesday, July 6th, 2022 In today’s fast-paced business environment, company success depends on delivering goods quickly, efficiently, and affordably. In Georgia, an","Georgia’s Extensive Logistics Network Speeds Goods to Market Staff Report Wednesday, July 6th, 2022 In today’s fast-paced business environment, company success depends on delivering goods quickly, efficiently, and affordably. In Georgia, an unparalleled infrastructure seamlessly connecting air, ports, rail and roads is the catalyst for advanced manufacturers and others competing in the global marketplace. “Thanks to long-term investments, Georgia’s logistics networks have become a gateway to the entire United States. In many cases, one of the first questions companies ask about is connectivity. The connectivity and speed-to-market service Georgia provides has led to record-breaking economic investment and trade, year after year – even during a global pandemic,” said Georgia Department of Economic Development Commissioner Pat Wilson. Georgia’s comprehensive infrastructure includes the world’s most efficient airport, the most extensive rail system in the Southeast, and the nation’s fastest-growing port. These assets, together with miles of highways, smooth the way for companies to reach national and international customers. Altogether, Georgia handles and hauls more than $900 billion of cargo each year. The state’s logistics network is both powered and utilized by more"
CAND_C066C12839_CHUNK_02,CAND_C066C12839,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 2,1157,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,49.91,0,49.91,"facet=policy, incentives, and localization wo major transcontinental highways, Georgia hosts two Class 1 railroads and 24 short lines that together move almost 200 million tons of cargo over 5,000 miles of rail each year. The state’s deepwater ports process a range of cargo diversit","wo major transcontinental highways, Georgia hosts two Class 1 railroads and 24 short lines that together move almost 200 million tons of cargo over 5,000 miles of rail each year. The state’s deepwater ports process a range of cargo diversity, from containers to cars. The Port of Savannah, home to the largest single container terminal in North America and the fastest-growing container gateway in the United States, handled more than 519,300 TEUs in May this year, an all-time high for the port. The Port of Brunswick is the nation’s top terminal for new automobile imports. Additionally, the Georgia Ports Authority is rapidly expanding its inland port system to provide cross-state efficiency. Over 60 facilities in Georgia comprise the world’s largest cold storage network. Four of the five top global companies for refrigerated warehousing are located in Georgia, including the world’s largest, Lineage Logistics, which will invest $62 million in a new facility near the Port of Savannah. “Lineage’s new facilities in this high-demand location will provide additional capacity and value-added services in a critical market for our customers,” said Greg"
CAND_C066C12839_CHUNK_03,CAND_C066C12839,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 1,1214,179,hashing_bow,512,2026-03-25,2026-03-25,1,Review,46.31,0,46.31,"facet=policy, incentives, and localization nation’s fastest-growing port. These assets, together with miles of highways, smooth the way for companies to reach national and international customers. Altogether, Georgia handles and hauls more than $900 billion of cargo each year. The s","nation’s fastest-growing port. These assets, together with miles of highways, smooth the way for companies to reach national and international customers. Altogether, Georgia handles and hauls more than $900 billion of cargo each year. The state’s logistics network is both powered and utilized by more than 15,000 logistics establishments. Americold, Delta Air Lines, GreyOrange, The Home Depot, Norfolk Southern, and UPS are just a few of the logistics companies headquartered in Georgia. These leaders were recently joined by German multinational liner shipping company Hapag-Lloyd, which is locating its North American headquarters in metro Atlanta. Exceptional transportation advantages: Hartsfield Airport By air from Hartsfield-Jackson Atlanta International Airport, businesses can reach 80% of the U.S. market within two hours. One of the largest air cargo hubs in North America, Hartsfield-Jackson provides more than 2 million square feet of warehousing in its three cargo complexes. Eight other commercial airports in the state provide vital connections. By land, Georgia companies can reach 80% of U.S. markets in less than two days. In addition to 20,000 miles of federal and state highways, including t"
CAND_C066C12839_CHUNK_04,CAND_C066C12839,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 2,614,89,hashing_bow,512,2026-03-25,2026-03-25,1,Review,41.43,0,41.43,"facet=policy, incentives, and localization in Georgia, including the world’s largest, Lineage Logistics, which will invest $62 million in a new facility near the Port of Savannah. “Lineage’s new facilities in this high-demand location will provide additional capacity and value-added","in Georgia, including the world’s largest, Lineage Logistics, which will invest $62 million in a new facility near the Port of Savannah. “Lineage’s new facilities in this high-demand location will provide additional capacity and value-added services in a critical market for our customers,” said Greg Lehmkuhl, Lineage’s President and CEO. “We are constantly looking for ways to maximize and further streamline Lineage’s total supply chain, and our meaningful growth in Savannah will offer customers increased access to faster, more reliable distribution opportunities to markets across the Southeast.” Email Print"
